gene,Trans-Driver,2020plus,CompositeDriver,CHASM,e-Driver,ECD-CDGI,MCDHGN,MNGCL,OncodriveCLUST,MuSiC,ActiveDriver
CARD10,0.0738509118054815,0.283084736701,0.977202279772023,0.6468,0.156754614444509,0.3046575,0.71417487,0.70887935,0.490313811792,0.0019041024403897,
CARD11,0.1875333262237389,0.00173215717723,0.739426057394261,0.577,0.0032093337087532,0.8515444,0.9479705,0.7750303,0.0322294806145,0.0,0.0114286639117122
CARD14,0.4399061533539512,0.329468056669,0.963903609639036,0.1162,0.0002617505507027,0.6408898,0.82713264,0.66538584,,0.0211829967063316,1.0
CARD16,0.7524261490881945,0.954685912858,0.918408159184082,0.021,0.133269902421594,0.18252829,0.002745415,0.6731335,0.210141037012,0.0356529867228659,
CARD17,0.9074864029007144,0.984592354985,0.906109389061094,0.6946,0.989062389575999,0.0,0.042246323,0.5589595,,0.0002825399096745,
CARD18,0.7846859336674843,0.84747393745,0.136186381361864,0.6202,0.761492050638722,0.09082719,0.0,0.0,,0.0019300956252694,
CARD19,,,,,,,0.16164584,0.5923275,,,
CARD6,0.1611389570225019,0.261202886929,0.866913308669133,0.2508,0.545942194361452,0.47184798,0.003479707,0.67955744,0.183249418771,1.27746649741049e-17,1.0
CARD8,0.5979524368134798,0.195904838279,0.948705129487051,0.2236,0.304264248709242,0.0652344,0.45793456,0.72930616,0.115400964897,0.0085670024041958,
CARD9,0.6188013223845579,0.140433039294,0.766423357664234,0.6336,0.267026014599204,0.2138485,0.8196914,0.7020518,,0.0003698632485148,1.0
CARF,,,0.735226477352265,0.1204,0.148718081509876,,0.3649916,0.58249444,,0.0022201595507352,
CARHSP1,0.7924709395328996,0.180278000535,0.618338166183382,0.3592,0.283857764264027,0.0,0.08874645,0.65908164,0.163090118814,0.286923362060998,1.0
CARKD,0.0459102058227578,0.469713980219,0.947705229477052,0.9784,0.411119805065272,0.0,0.0,0.0,0.27444143441,0.551182862895604,1.0
CARM1,0.232430414844833,0.0773429564288,0.87031296870313,0.577,0.460028230859958,0.8547309,0.99976116,0.755635,0.392005043885,0.603375051713689,1.0
CARMIL1,,,,,,,0.522298,0.6352596,,,
CARNS1,0.4110056521275461,0.283084736701,0.62013798620138,0.1332,0.69905052358287,0.0,0.0,0.0,0.522966768141,1.04433389730707e-09,
CARS,0.2673562973232377,0.205271317829,0.993000699930007,0.5728,0.0180468255937136,0.0,0.0,0.60428566,0.493793444027,0.0816418292405533,1.0
CARS2,0.3358750133304895,0.628596631917,0.770622937706229,0.283,0.322502684992699,0.0,0.15709202,0.6716528,,0.257741619306327,1.0
CARTPT,0.9194838434467314,0.710948944133,0.811118888111189,0.2458,0.561898422757734,0.0,0.010246397,0.6338967,,0.893270728553223,1.0
CASC1,0.5428708542177668,0.370735097567,0.440755924407559,0.239,0.140831723198894,0.0,0.0,0.0,0.639434595702,0.0057926027177487,
CASC10,0.9043937293377412,0.859695268645,0.973802619738026,0.5964,0.699600500106287,0.0,0.0,0.0,,0.786727857148526,
CASC3,0.2160605737442679,0.0263245121625,0.143685631436856,0.2536,0.219751290938953,0.3363289,0.96666926,0.8097497,0.00120179647141,1.3193249830768e-06,1.0
CASC4,0.8051615655326864,0.773098102112,0.203079692030797,0.2712,0.0615838392262595,0.0,0.0,0.5507845,0.611212015304,0.053757346136518,1.0
CASC5,0.0178095339660872,0.528388131516,0.999300069993001,0.019,0.127862258540771,0.0,0.0,0.0,0.494181804604,2.72216476229495e-06,0.0196824871409106
CASD1,0.261490881945185,0.785597433841,0.264673532646735,0.3882,0.665066029924423,0.0,0.0,0.0,0.281731290813,1.44069544677651e-06,
CASK,0.0668124133518183,0.102373696872,0.002329976700233,0.0,0.15863674453036,0.40483126,0.9298421,0.67975616,0.398462041975,0.0090412514249228,1.0
CASKIN1,0.2101951583662151,0.339219460037,0.654034596540346,0.3258,0.0028967214389609,0.0,0.2733188,0.69910496,0.664155147759,7.10921081095666e-06,0.0413289199682748
CASKIN2,0.4578756531939852,0.339219460037,0.993200679932007,0.177,0.167333143368543,0.0,0.27568746,0.65742904,0.5803746584399999,0.0015437563344655,1.0
CASP1,0.1306387970566279,0.251328521786,0.376462353764624,0.0524,0.165081181211986,0.8161819,0.69467366,0.78652644,0.1610930105,5.44681396926278e-08,1.0
CASP10,0.163325157299776,0.283084736701,0.0796920307969203,0.205,1.0,0.6181644,0.99990475,0.70511025,0.120994445027,0.164975670894001,1.0
CASP12,0.7681561266929722,0.699342421812,0.212678732126787,0.3882,0.209409160570395,0.0,0.0,0.0,,0.363893043284298,
CASP14,0.1937719953076676,0.235295375568,0.638636136386361,0.7584,0.0953441015999854,0.2755932,0.9845196,0.6875615,,5.43716039229093e-05,1.0
CASP16,,0.99099705961,0.705229477052295,0.3688,,,,,,1.0,
CASP2,0.5130638797056628,0.0438438920075,0.968303169683032,0.283,0.261586094546463,0.7287615,0.9152732,0.7459871,0.321039328614,0.205340182952801,1.0
CASP3,0.4313213181188013,0.0703394814221,0.787821217878212,0.7248,0.430340050972521,0.9139054,0.9996544,0.85089636,0.079265368261,0.0789827656041744,0.0459454181753093
CASP4,0.5969393196118161,0.0588719593692,1.0,0.2194,0.357837167336176,0.17506574,0.94526684,0.69896674,0.0797975293807,0.0325336267673365,1.0
CASP5,0.4046070171696705,0.895680299385,0.986601339866013,0.689,0.404680311096368,0.08321455,0.0,0.0,0.237368371453,5.04642137417356e-13,
CASP6,0.4070065052788738,0.871900561347,0.0894910508949105,0.2678,0.0745299176215792,0.36656255,0.9741004,0.7608565,,0.671129628895296,1.0
CASP7,0.6945185027194198,0.0796738839882,0.974902509749025,0.1696,0.383315305575446,0.77601355,0.9542897,0.68140674,,0.382728209374832,1.0
CASP8,0.0,0.84747393745,0.0009599904000959,0.01,0.202730544166749,0.9819341,0.9955781,0.85686195,0.000684756263206,0.0,1.0
CASP8AP2,0.3188119867761544,,,0.8538,,0.17654572,0.0,0.0,,,6.28570493167204e-05
CASP9,0.6046176815612669,0.485223202352,0.867913208679132,0.1078,0.399941536096642,0.75148344,0.95710665,0.75344056,,0.831106867389583,1.0
CASQ1,0.6892396288791725,0.906730820636,0.928607139286071,0.4378,0.336372687783033,0.0,0.0,0.0,0.346815478488,0.0007321811571085,1.0
CASQ2,0.0313533112935906,0.018738305266,0.753724627537246,0.0666,0.262617807541291,0.0,0.96084696,0.73352754,0.483386594576,0.0522849451781217,1.0
CASR,0.2843660019195905,0.0655546645282,0.0827917208279172,0.4088,0.0062928947489977,0.40186235,0.8457705,0.6943709,0.150294515022,0.0,0.0222504468541015
CASS4,0.4362269382531727,0.798235765838,0.900709929007099,0.0106,,0.0,0.05254764,0.61305535,,0.0,0.0005954853314174
CAST,0.3553375279940279,0.114167334937,0.936006399360064,0.4204,0.165836468565125,0.11614624,0.0,0.0,0.404297431536,1.0,2.68743789543317e-05
CASTOR1,,,,,,0.1344615,,,,,
CASTOR2,,,,,,0.21301736,,,,,
CASZ1,0.0453236642849524,0.413087409783,0.999900009999,0.2086,0.107583467785111,0.0,0.56535083,0.5632224,0.509387933302,1.06823635534793e-10,1.0
CAT,0.4468913298496321,0.174140604117,0.0671493285067149,0.3978,0.228818074311592,0.74023074,0.99665856,0.71646965,0.250786967556,0.0096281465976376,1.0
CATSPER1,0.3595499626746294,0.166383319968,0.430856914308569,0.7054,0.110693793522292,0.0,0.4639148,0.7018627,,3.04514564105048e-10,
CATSPER2,0.6554868294763784,0.663410852713,0.405259474052595,0.1332,0.740392602426206,0.0,0.20896995,0.6359483,0.300637741251,0.0007015875932859,
CATSPER3,0.8414204969606484,0.710948944133,0.446755324467553,0.6402,0.201483169558944,0.0,0.0,0.0,,0.22480707709636,
CATSPER4,0.6865202090220752,0.663410852713,0.717028297170283,0.1204,0.203980803200133,0.0,0.04014237,0.6282703,,0.0853146778455532,
CATSPERB,0.3607230457502399,0.264629778134,0.904109589041096,0.8108,0.038835356341376,0.0,0.0,0.0,,0.0,
CATSPERD,0.3393409405993388,0.440240577386,0.995900409959004,0.1048,0.0283637470010554,0.0,0.0,0.0,,0.0,
CATSPERG,0.3050015996587395,0.419700614809,0.954104589541046,0.567,0.991517603052748,0.0,0.0,0.0,0.4418167869120001,0.0158050724042585,1.0
CAV1,0.4168710675055987,0.205271317829,0.722827717228277,0.2138,0.558630192012877,0.7906219,0.9778813,0.823902,,0.635092182815102,0.0002336123969808
CAV2,0.9724858696811348,0.699342421812,0.015779842201578,0.4378,0.526626644824612,0.32462507,0.04460284,0.73564804,0.0286260023735,0.967098354115479,1.0
CAV3,0.7914045003732537,0.339219460037,0.368363163683632,0.063,0.830008976820989,0.12842762,0.7883987,0.75951636,,0.410762299923392,
CAVIN1,,,,,,,0.84409684,0.66304225,,,
CAVIN2,,,,,,,0.99987876,0.6446622,,,
CAVIN4,,,,,,,0.060012393,0.6921004,,,
CBARP,,,,,,,0.18096276,0.5774157,,,
CBFA2T2,0.4280153567238989,0.0054958567228,0.134786521347865,0.0016,0.0002508186704789,0.0,0.9246647,0.644767,0.0841105733706999,0.0016838880938193,0.0015384490831756
CBFA2T3,0.5743841313853044,0.0521892542101,0.376562343765623,0.0154,0.0102743981598818,0.0,0.2190287,0.63973063,0.0555872051281,4.61410578931576e-07,0.011262782965919
CBFB,0.0109310013863709,0.57571237637,0.083991600839916,0.239,0.325926113587535,0.80783665,0.0,0.0,0.5467952385679999,4.73173862519105e-07,1.0
CBL,0.0726245067718887,0.103597968458,0.117788221177882,0.1204,0.0051215808485083,0.66866964,0.81380653,0.7640102,0.426870402417,0.0212996536157515,0.0262927566671392
CBLB,0.1666311186946785,0.0312055600107,0.0544194558054419,0.1204,0.0410746185079992,0.89495164,0.9999895,0.7056064,0.493320386608,1.92225438588222e-08,1.0
CBLC,0.667111016316519,0.315771184175,0.15968403159684,0.5154,0.301448956853562,0.27585837,0.048477862,0.77921575,0.557231714689,0.471386835232832,1.0
CBLIF,,,,,,,0.85769194,0.6428229,,,
CBLL1,0.1402367494934414,0.556332531409,0.960503949605039,0.5354,0.695256217059574,0.10457413,0.6203753,0.6435215,0.5838697534539999,8.73915847855412e-05,1.0
CBLN1,0.8021222139276954,0.502480620155,0.571342865713429,0.1408,0.0516020564738137,0.0,0.000282276,0.5957602,0.120827276528,0.0026075544025572,
CBLN2,0.7237389356937187,0.394375835338,0.153284671532847,0.777,0.0930905482190441,0.0,0.0,0.0,0.00200974542517,0.0,
CBLN3,0.7597312573317692,0.810253942796,0.896010398960104,0.4262,0.0620890615133227,0.0,0.000430309,0.5918173,0.0313465966845,0.158383866935542,
CBLN4,0.5579609683267569,0.57571237637,0.015689843101569,0.1408,0.310799037784625,0.0,0.000129142,0.5826237,,4.25041148397515e-08,
CBR1,0.3082542390956596,0.182384389201,0.545245475452455,0.5526,0.949018134779073,0.16138001,0.79186714,0.67836225,0.1331166687619999,0.183570745762702,1.0
CBR3,0.7926842273648288,0.485223202352,0.429357064293571,0.3842,0.18536250600889,0.0,0.48113424,0.69316405,,1.0,1.0
CBR4,0.8968220113042551,0.454445335472,0.045379546204538,0.155,0.675503759846688,0.0,0.3427586,0.6756543,0.0142192846744,1.0,
CBS,0.3383278233976752,0.168227746592,0.034729652703473,0.5964,0.464099852246911,0.0,0.77280825,0.73365945,0.346241648075,0.214393166984323,1.89791043499846e-06
CBSL,,,,,,,0.9114249,0.6514605,,,
CBWD1,,0.469713980219,0.895710428957104,0.4988,0.321032255580879,,,,,0.158071368315618,
CBWD2,,0.663410852713,0.5998400159984,0.1098,0.0083585269903871,,,,,1.0,
CBWD3,,0.537439187383,0.01369986300137,0.3842,0.0502317193538057,,,,0.000223647642767,0.260192594059918,
CBWD5,,0.710948944133,0.988201179882012,0.3978,0.0037941359671255,,,,,0.510343081093833,
CBWD6,0.7593046816679108,0.585886126704,0.999300069993001,0.0406,,0.0,0.0,0.0,,0.142344974774828,
CBX1,0.2545057054495041,0.354343758353,0.118688131186881,0.3688,0.419182407050448,0.26322624,0.8887155,0.7081909,0.477662231718,0.0575697873430649,1.0
CBX2,0.6508478191319185,0.0593905372895,0.986701329867013,0.3258,0.018478571286055,0.4290986,0.55241317,0.64946723,0.525084947153,0.0009158020004759,1.0
CBX3,0.0366855070918203,0.370735097567,0.737926207379262,0.0804,0.172065178671359,0.29521778,0.8428253,0.7542002,0.228121451665,0.0471449220265972,0.0413531122449302
CBX4,0.0281006718566705,0.303159582999,0.172982701729827,0.3806,0.0018877008306585,0.3790937,0.8084318,0.6676463,0.227586352231,4.99238958831955e-12,1.0
CBX5,0.2442145675589208,0.502480620155,0.126087391260874,0.2236,0.0796650263982782,0.20787542,0.7750308,0.68813944,0.0937300652012,0.0550557639482002,1.0
CBX6,0.554761650847819,0.299064421278,0.335766423357664,0.9718,0.104557395007336,0.20990486,0.1899134,0.7342169,,6.94966064427287e-06,1.0
CBX7,0.6458355550815826,0.354343758353,0.999800019998,0.2632,0.0002005613385487,0.0,0.30772483,0.7284783,,0.0577729376286677,
CBX8,0.294497173936227,0.329468056669,0.875412458754125,0.1588,0.196931389040944,0.3229299,0.46942127,0.7295443,0.5354147038220001,0.0078235327481873,0.0312510372447621
CBY1,0.9011410899008212,0.469713980219,0.998900109989001,0.6468,0.693919642313594,0.105393685,0.94114774,0.7708888,,,1.0
CC2D1A,0.2469339874160179,0.0289013632719,0.981001899810019,0.5208,0.549126337504019,0.0,0.95800656,0.64438003,0.295291367338,2.00127448614623e-06,0.0422533459754631
CC2D1B,0.4764316945718246,0.370735097567,0.892010798920108,0.5964,0.220615628029642,0.0,0.4165037,0.6670561,0.127702743105,0.0814004582639688,1.0
CC2D2A,0.2161138957022501,0.687420475809,0.351164883511649,0.258,0.203299546595091,0.26141462,0.4643224,0.59064186,0.272168270842,0.0297729855204253,1.0
CC2D2B,0.3486189612882585,0.895680299385,0.526647335266473,0.2278,,0.0,0.0,0.0,,0.0867544519319849,
CCAR1,0.0138103871174148,0.946426089281,0.23997600239976,0.0004,0.15148547762612,0.64585114,0.89431506,0.6683633,0.0495951170171999,7.549072833924539e-11,0.0404790460242566
CCAR2,0.0603604564359603,0.112852178562,0.845015498450155,0.0316,0.0430101110477035,0.7579876,0.7205858,0.68297356,,9.21389221989479e-05,
CCBE1,0.1864135651061107,0.0805773857257,0.032549674503255,0.0344,0.242076131992625,0.0,0.0,0.0,0.00497149117769,6.43431695315009e-16,
CCBL1,0.6221072837794603,0.124389200748,0.518748125187481,0.1132,0.916279603729884,0.0,0.0,0.0,0.291764983522,0.0107308610080562,1.0
CCBL2,0.7540791297856457,0.433269179364,0.488551144885511,0.1048,0.420116801816244,0.0,0.0,0.0,,0.0014670737335116,1.0
CCDC101,0.246240801962248,0.218593958835,0.623537646235376,0.0646,0.257100058638903,0.0,0.0,0.0,,0.0813767561557489,0.0293219959998136
CCDC102A,0.4954676335715048,0.125709703288,0.546445355464454,0.796,0.28072764789973,0.0,0.0,0.0,0.457330838266,0.0211345743453402,1.0
CCDC102B,0.1427428815186093,0.116615878107,0.842215778422158,0.6512,0.0087613631932873,0.0,0.0,0.0,0.102795927469,0.0,
CCDC103,0.7791404500373253,0.528388131516,0.174882511748825,0.082,0.2107655825115,0.0,0.0,0.0,0.253982466173,0.837618442645455,
CCDC104,,,0.983801619838016,0.3068,0.0783605139597403,,,,0.27444143441,0.0007366237558391,
CCDC105,0.743521382105151,0.735632183908,0.276472352764724,0.4468,0.0415465648707352,0.0,4.1e-05,0.583286,,1.59730939588781e-13,
CCDC106,0.7935373786925456,0.400657578188,0.968703129687031,0.8154,0.171935127070239,0.0,0.9993162,0.59660715,0.300410907663,0.917558007296669,
CCDC107,0.9311613522448544,0.871900561347,0.655034496550345,0.9592,0.817893875802266,0.0,0.073488824,0.557518,,0.657197617551733,
CCDC108,0.0519889090327396,0.537439187383,0.999900009999,0.71,0.0128563652762131,0.0,0.0,0.0,0.188779953341,2.28446986873626e-18,
CCDC109B,0.4877359496640716,0.699342421812,0.417258274172583,0.4584,0.0511547005221564,0.0,0.0,0.0,0.287029029645,0.37586279008731,
CCDC11,,,0.385061493850615,0.796,0.236432112812696,,,,0.214282342142,8.60974984132358e-07,
CCDC110,0.164764850165298,0.370735097567,0.551144885511449,0.1932,0.0157181128433081,0.0,0.30834097,0.594291,0.158126930799,6.71900484179175e-10,1.0
CCDC112,0.2945504958942092,0.511136059877,0.661333866613339,0.3222,0.057336746773593,0.0,0.0,0.0,0.5354147038220001,0.125007107397534,1.0
CCDC113,0.8735203156659912,0.303159582999,0.764823517648235,0.6336,0.319595065587794,0.0,0.0,0.6916487,0.522966768141,0.432124367950768,1.0
CCDC114,0.7758344886424229,0.528388131516,0.988801119888011,0.6402,0.0093045017779163,0.0,0.0,0.0,0.309038254392,0.0043036544105312,
CCDC115,0.963367814866162,0.546837743919,0.13018698130187,0.1438,,0.0,0.7438455,0.6178278,,0.988705394943124,
CCDC116,0.4313213181188013,0.663410852713,0.871012898710129,0.3592,0.454026275485784,0.0,0.0,0.0,,0.0848228074965145,
CCDC117,0.86072304575024,0.663410852713,0.532946705329467,0.717,0.030936424192808,0.0,0.0,0.0,0.0688484801438999,0.0374140904330658,1.0
CCDC12,0.8583768795990189,0.207714514836,0.973302669733027,0.1668,0.159855191583092,0.0,0.0,0.0,0.114734784529,0.955957334217551,1.0
CCDC120,0.0178095339660872,0.1178241112,0.722527747225277,0.196,,0.0,0.0,0.0,,2.88833339715389e-06,0.000249064714327
CCDC121,0.9277487469339876,0.760716385993,0.689431056894311,0.8384,0.0069639295206564,0.0,0.0,0.0,,0.163223555779208,
CCDC122,0.9305748107070492,0.88413258487,0.999100089991001,0.6468,0.367910644311506,0.0,0.0,0.0,0.257403342606,0.419815943700121,
CCDC124,0.849952010237816,0.585886126704,0.231076892310769,0.2536,0.0703316366590809,0.0,0.0,0.0,0.390422744409,0.0289530204875226,1.0
CCDC125,0.5787032099818705,0.822576851109,0.528847115288471,0.567,0.174027035739461,0.0,0.42855826,0.63837886,0.566830430348,0.401165935594111,1.0
CCDC126,0.8725605204223099,0.946426089281,0.521047895210479,0.177,0.704391491669255,0.0,0.0,0.0,0.253982466173,0.0557832716249,
CCDC127,0.8943692012370694,0.723079390537,0.704029597040296,0.1302,0.198931738098334,0.0,0.0,0.0,0.403923348445,0.0007692998441933,
CCDC129,0.5169030606803882,0.760716385993,0.996900309969003,0.3182,0.0115292512134852,0.0,0.0,0.0,,0.0,
CCDC13,0.5234083395542284,0.651253675488,1.0,0.9854,0.0238735927775766,0.0,0.0,0.0,0.227320808433,0.0007389896714378,
CCDC130,0.573051082435747,0.307350975675,0.962503749625037,0.4262,0.44363167320958,0.0,0.0,0.0,0.114736419081,0.0043973173699732,1.0
CCDC132,0.1723365681987843,0.370735097567,0.195380461953805,0.0004,0.217934851300301,0.0,0.0,0.0,0.600752856403,3.73773242921194e-11,1.0
CCDC134,0.8155593473392343,0.433269179364,0.92990700929907,0.2422,0.533899661699442,0.0,0.3752988,0.5537913,0.210141037012,0.380260516268091,1.0
CCDC135,,,0.924907509249075,0.3592,0.428157469989379,,,,0.0817925002953,2.18191615333405e-05,
CCDC136,0.1763357150474565,0.0914407912323,0.932206779322068,0.0566,0.084537209380531,0.0,0.047445975,0.59547174,0.353940017507,0.0001039471475694,1.0
CCDC137,0.5203689879492375,0.675231221599,0.451654834516548,0.6046,0.616239637504134,0.0,0.0,0.0,,0.0686749636113642,1.0
CCDC138,0.629039138317159,0.131504945202,0.576942305769423,0.8108,0.619976029589908,0.0,0.0,0.0,0.55385090276,0.0449851678632082,0.0114337678142631
CCDC14,0.45334328676549,0.0248115477145,0.999900009999,0.1382,0.0078754027020708,0.0,0.79476035,0.6510815,0.269047462249,8.03970427685856e-05,1.0
CCDC140,0.9890156766556468,0.988158246458,0.837616238376162,0.8874,0.749951620089214,0.0,0.0,0.0,,0.0169925101000914,
CCDC141,0.1242934840567345,0.528388131516,0.955504449555045,0.6512,,0.0,0.0,0.0,,0.0,1.0
CCDC142,0.2518396075503892,0.537439187383,0.78002199780022,0.2796,0.510524896216414,0.0,0.0,0.0,0.196968460705,0.0007485125056101,
CCDC144A,0.6553801855604138,0.382384389201,0.994200579942006,0.5354,,0.0,0.0,0.0,,0.0002999831856702,1.0
CCDC144NL,0.9839500906473284,0.760716385993,1.0,0.7476,0.0767754254613403,0.0,0.0,0.0,,0.371622108941375,
CCDC146,0.3965020795563613,0.212964448009,0.691330866913309,0.577,0.0042259363467163,0.0,0.0,0.0,0.683221212963,6.10538803755401e-05,
CCDC147,,,0.999200079992001,0.7476,0.0978025008452196,,,,,2.18637642095361e-13,
CCDC148,0.087767942838861,0.760716385993,0.576242375762424,0.3978,0.480081405662064,0.0,0.0,0.0,0.0919347524424,2.46202396533848e-05,
CCDC149,0.7736482883651488,0.810253942796,0.999500049995001,0.0266,0.005531050179071,0.0,0.0,0.0,0.522966768141,0.442270278916498,1.0
CCDC15,0.0643062813266502,0.91721464849,0.264773522647735,0.314,0.224491523829033,0.0,0.35548696,0.56235844,,0.150915799209352,
CCDC150,0.3304361736162952,0.735632183908,0.885711428857114,0.4988,0.0133557214587816,0.0,0.0,0.0,0.344604657272,4.88984800867687e-05,
CCDC151,0.766876399701397,0.334258219727,0.637736226377362,0.4518,0.250692390711913,0.0,0.0,0.0,0.43873295913,0.0008412437064213,
CCDC152,0.996800682521062,0.511136059877,0.5004499550045,0.3492,0.21027077778627,0.0,0.0,0.0,,0.89942087807081,
CCDC153,0.8407273115068785,0.082309542903,0.915108489151085,0.082,0.039295126411485,0.0,0.0,0.0,,0.131845481984595,
CCDC154,0.8746933987416018,0.810253942796,0.629337066293371,0.77,0.138132129038622,0.0,0.0,0.0,,0.107651210071493,
CCDC155,0.3723472325903807,0.17807003475,0.466253374662534,0.5526,0.223611164911816,0.0,0.0,0.6047041,,1.8351671998395902e-09,
