gene_id,gene,pvalue
,DEFB133,0.0
,DEFB134,0.0
,DEFB135,0.0
,DEFB136,0.0
,DEGS2,0.0
,DENND2A,0.0
,DENND2C,0.0
,DENND2D,0.0
,DENND3,0.0
,DENND4B,0.0
,DENND5B,0.0
,DENND6A,0.0
,DENND6B,0.0
,DENR,0.0
,DEPDC4,0.0
,DEPDC5,0.0
,DEPDC7,0.0
,DERA,0.0
,DESI1,0.0
,DESI2,0.0
,DEXI,0.0
,DFNA5,0.0
,DFNB31,0.0
,DFNB59,0.0
,DGCR14,0.0
,DGKG,0.0
,DGKK,0.0
,DHDDS,0.0
,DHDH,0.0
,DHFR,0.0
,DHFRL1,0.0
,DHRS11,0.0
,DHRS12,0.0
,DHRS4L2,0.0
,DHRS7,0.0
,DHRS7C,0.0
,DHX34,0.0
,DHX37,0.0
,DHX40,0.0
,DHX57,0.0
,DIAPH3,0.0
,DIEXF,0.0
,DIO1,0.0
,DIRC1,0.0
,DIRC2,0.0
,DIS3L2,0.0
,DISP2,0.0
,DKK2,0.0
,DKK4,0.0
,DLEC1,0.0
,DLEU7,0.0
,DLGAP1,0.0
,DLL3,0.0
,DMGDH,0.0
,DMKN,0.0
,DMRT1,0.0
,DMRT2,0.0
,DMRTA2,0.0
,DMWD,0.0
,DMXL1,0.0
,DNAAF3,0.0
,DNAH5,0.0
,DNAJB13,0.0
,DNAJB14,0.0
,DNAJB7,0.0
,DNAJB8,0.0
,DNAJC12,0.0
,DNAJC13,0.0
,DNAJC17,0.0
,DNAJC22,0.0
,DNAJC24,0.0
,DNAJC25,0.0
,DNAJC25-GNG10,0.0
,DNAJC27,0.0
,DNAJC28,0.0
,DNAJC5B,0.0
,DNAJC5G,0.0
,DNAJC9,0.0
,DNAL1,0.0
,DNASE1,0.0
,DNASE1L2,0.0
,DNASE1L3,0.0
,DOCK10,0.0
,DOCK9,0.0
,DOHH,0.0
,DOK4,0.0
,DOK5,0.0
,DOK6,0.0
,DONSON,0.0
,DOPEY1,0.0
,DOPEY2,0.0
,DPCD,0.0
,DPCR1,0.0
,DPH5,0.0
,DPH6,0.0
,DPH7,0.0
,DPPA5,0.0
,DPRX,0.0
,DPY19L2,0.0
,DRAM2,0.0
,DRC1,0.0
,DRGX,0.0
,DSCAM,0.0
,DSCAML1,0.0
,DSCR3,0.0
,DSCR4,0.0
,DSCR8,0.0
,DSEL,0.0
,DTD2,0.0
,DTHD1,0.0
,DTWD1,0.0
,DTWD2,0.0
,DUOXA2,0.0
,DUPD1,0.0
,DUS1L,0.0
,DUS3L,0.0
,DUS4L,0.0
,DUSP14,0.0
,DUSP27,0.0
,DUSP28,0.0
,DUXA,0.0
,DXO,0.0
,DYDC1,0.0
,DYDC2,0.0
,DYNAP,0.0
,DYTN,0.0
,DYX1C1,0.0
,DZANK1,0.0
,DZIP1L,0.0
,EBLN2,0.0
,ECE2,0.0
,ECHDC3,0.0
,ECSCR,0.0
,ECT2L,0.0
,EDDM3A,0.0
,EDEM2,0.0
,EEPD1,0.0
,EFCAB1,0.0
,EFCAB11,0.0
,EFCAB12,0.0
,EFCAB13,0.0
,EFCAB14,0.0
,EFCAB2,0.0
,EFCAB3,0.0
,EFCAB5,0.0
,EFCAB7,0.0
,EFCC1,0.0
,EFHB,0.0
,EFHC2,0.0
,EFR3B,0.0
,EFTUD1,0.0
,EGR3,0.0
,EGR4,0.0
,EHBP1L1,0.0
,EIF1B,0.0
,EIF4EBP2,0.0
,ELAC1,0.0
,ELAVL2,0.0
,ELAVL3,0.0
,ELAVL4,0.0
,ELFN1,0.0
,ELFN2,0.0
,ELMOD2,0.0
,ELMSAN1,0.0
,ELP6,0.0
,ELSPBP1,0.0
,ELTD1,0.0
,EMC3,0.0
,EMC9,0.0
,EMP2,0.0
,EMR1,0.0
,EMR2,0.0
,EMR3,0.0
,ENDOU,0.0
,ENDOV,0.0
,ENHO,0.0
,ENO4,0.0
,ENOPH1,0.0
,ENOSF1,0.0
,ENPP2,0.0
,ENPP5,0.0
,ENTHD1,0.0
,ENTHD2,0.0
,ENTPD1,0.0
,EOMES,0.0
,EP400NL,0.0
,EPB41L4A,0.0
,EPG5,0.0
,EPHA6,0.0
,EPHX3,0.0
,EPPIN-WFDC6,0.0
,EPRS,0.0
,EPS8,0.0
,EPS8L1,0.0
,EPSTI1,0.0
,EPT1,0.0
,EPX,0.0
,EPYC,0.0
,EQTN,0.0
,ERBB2IP,0.0
,ERI2,0.0
,ERI3,0.0
,ERICH1,0.0
,ERMARD,0.0
,ERN2,0.0
,ERO1L,0.0
,ERO1LB,0.0
,ERV3-1,0.0
,ERVMER34-1,0.0
,ESPNL,0.0
,ESX1,0.0
,ETNK2,0.0
,ETNPPL,0.0
,EVC,0.0
,EVI5L,0.0
,EVPLL,0.0
,EXD1,0.0
,EXD2,0.0
,EXD3,0.0
,EXO5,0.0
,EXOC3L2,0.0
,EXOC3L4,0.0
,EXOG,0.0
,FAAH2,0.0
,FABP12,0.0
,FABP2,0.0
,FABP6,0.0
,FABP9,0.0
,FAHD2A,0.0
,FAHD2B,0.0
,FAIM2,0.0
,FAIM3,0.0
,FAM101A,0.0
,FAM101B,0.0
,FAM102A,0.0
,FAM102B,0.0
,FAM104A,0.0
,FAM104B,0.0
,FAM105A,0.0
,FAM107B,0.0
,FAM109A,0.0
,FAM109B,0.0
,FAM111A,0.0
,FAM111B,0.0
,FAM114A2,0.0
,FAM117A,0.0
,FAM117B,0.0
,FAM118A,0.0
,FAM118B,0.0
,FAM120AOS,0.0
,FAM120C,0.0
,FAM122A,0.0
,FAM122B,0.0
,FAM122C,0.0
,FAM124A,0.0
,FAM124B,0.0
,FAM126A,0.0
,FAM126B,0.0
,FAM127A,0.0
,FAM127B,0.0
,FAM127C,0.0
,FAM129A,0.0
,FAM129B,0.0
,FAM129C,0.0
,FAM131A,0.0
,FAM131B,0.0
,FAM131C,0.0
,FAM132A,0.0
,FAM133A,0.0
,FAM133B,0.0
,FAM134A,0.0
,FAM134B,0.0
,FAM134C,0.0
,FAM135A,0.0
,FAM135B,0.0
,FAM13C,0.0
,FAM149A,0.0
,FAM149B1,0.0
,FAM150A,0.0
,FAM150B,0.0
,FAM151A,0.0
,FAM151B,0.0
,FAM154A,0.0
,FAM154B,0.0
,FAM155A,0.0
,FAM155B,0.0
,FAM159A,0.0
,FAM160A1,0.0
,FAM160A2,0.0
,FAM160B1,0.0
,FAM160B2,0.0
,FAM161B,0.0
,FAM162B,0.0
,FAM163B,0.0
,FAM166A,0.0
,FAM166B,0.0
,FAM167A,0.0
,FAM167B,0.0
,FAM168A,0.0
,FAM168B,0.0
,FAM169A,0.0
,FAM169B,0.0
,FAM170A,0.0
,FAM170B,0.0
,FAM173A,0.0
,FAM173B,0.0
,FAM174B,0.0
,FAM175A,0.0
,FAM175B,0.0
,FAM177A1,0.0
,FAM177B,0.0
,FAM178A,0.0
,FAM178B,0.0
,FAM179A,0.0
,FAM179B,0.0
,FAM180A,0.0
,FAM180B,0.0
,FAM181A,0.0
,FAM181B,0.0
,FAM183A,0.0
,FAM183B,0.0
,FAM184A,0.0
,FAM184B,0.0
,FAM186A,0.0
,FAM186B,0.0
,FAM188A,0.0
,FAM188B,0.0
,FAM189A1,0.0
,FAM189A2,0.0
,FAM192A,0.0
,FAM193A,0.0
,FAM193B,0.0
,FAM195A,0.0
,FAM196A,0.0
,FAM196B,0.0
,FAM198A,0.0
,FAM198B,0.0
,FAM199X,0.0
,FAM19A1,0.0
,FAM19A2,0.0
,FAM19A3,0.0
,FAM19A4,0.0
,FAM19A5,0.0
,FAM200A,0.0
,FAM200B,0.0
,FAM204A,0.0
,FAM205A,0.0
,FAM206A,0.0
,FAM207A,0.0
,FAM208A,0.0
,FAM208B,0.0
,FAM209B,0.0
,FAM212A,0.0
,FAM212B,0.0
,FAM213A,0.0
,FAM213B,0.0
,FAM214A,0.0
,FAM216A,0.0
,FAM216B,0.0
,FAM217A,0.0
,FAM217B,0.0
,FAM218A,0.0
,FAM219A,0.0
,FAM219B,0.0
,FAM21A,0.0
,FAM221A,0.0
,FAM221B,0.0
,FAM222A,0.0
,FAM222B,0.0
,FAM227B,0.0
,FAM228A,0.0
,FAM229B,0.0
,FAM24A,0.0
,FAM24B,0.0
,FAM26D,0.0
,FAM26E,0.0
,FAM26F,0.0
,FAM35A,0.0
,FAM3A,0.0
,FAM3B,0.0
,FAM3D,0.0
,FAM43A,0.0
,FAM43B,0.0
,FAM45A,0.0
,FAM46A,0.0
,FAM46B,0.0
,FAM46C,0.0
,FAM46D,0.0
,FAM47A,0.0
,FAM47B,0.0
,FAM47C,0.0
,FAM47E,0.0
,FAM49A,0.0
,FAM49B,0.0
,FAM53A,0.0
,FAM53B,0.0
,FAM53C,0.0
,FAM57A,0.0
,FAM57B,0.0
,FAM58A,0.0
,FAM60A,0.0
,FAM63A,0.0
,FAM63B,0.0
,FAM64A,0.0
,FAM65A,0.0
,FAM65B,0.0
,FAM65C,0.0
,FAM69A,0.0
,FAM69B,0.0
,FAM69C,0.0
,FAM71A,0.0
,FAM71C,0.0
,FAM71D,0.0
,FAM71E1,0.0
,FAM71E2,0.0
,FAM71F1,0.0
,FAM71F2,0.0
,FAM73A,0.0
,FAM73B,0.0
,FAM76A,0.0
,FAM76B,0.0
,FAM78A,0.0
,FAM78B,0.0
,FAM81A,0.0
,FAM81B,0.0
,FAM83A,0.0
,FAM83B,0.0
,FAM83C,0.0
,FAM83E,0.0
,FAM83F,0.0
,FAM83G,0.0
,FAM83H,0.0
,FAM84A,0.0
,FAM84B,0.0
,FAM86C1,0.0
,FAM89A,0.0
,FAM89B,0.0
,FAM90A1,0.0
,FAM91A1,0.0
,FAM92A1,0.0
,FAM92B,0.0
,FAM96A,0.0
,FAM96B,0.0
,FAM98A,0.0
,FAM98C,0.0
,FAM9C,0.0
,FANCD2OS,0.0
,FAT2,0.0
,FAU,0.0
,FAXC,0.0
,FBLN7,0.0
,FBRS,0.0
,FBRSL1,0.0
,FBXL13,0.0
,FBXL16,0.0
,FBXL17,0.0
,FBXL18,0.0
,FBXL19,0.0
,FBXL21,0.0
,FBXL22,0.0
,FBXL6,0.0
,FBXL8,0.0
,FBXO16,0.0
,FBXO18,0.0
,FBXO28,0.0
,FBXO30,0.0
,FBXO32,0.0
,FBXO33,0.0
,FBXO34,0.0
,FBXO36,0.0
,FBXO39,0.0
,FBXO41,0.0
,FBXO42,0.0
,FBXO43,0.0
,FBXO46,0.0
,FBXO47,0.0
,FBXO48,0.0
,FBXW10,0.0
,FBXW12,0.0
,FBXW9,0.0
,FCAMR,0.0
,FCGBP,0.0
,FCHO1,0.0
,FCHO2,0.0
,FCHSD1,0.0
,FCHSD2,0.0
,FCRL1,0.0
,FCRL6,0.0
,FCRLA,0.0
,FCRLB,0.0
,FDCSP,0.0
,FDX1L,0.0
,FDXACB1,0.0
,FER1L5,0.0
,FER1L6,0.0
,FETUB,0.0
,FEV,0.0
,FEZ2,0.0
,FFAR4,0.0
,FGF11,0.0
,FGF16,0.0
,FGF21,0.0
,FGFBP2,0.0
,FGFBP3,0.0
,FGFR1OP,0.0
,FGGY,0.0
,FGL2,0.0
,FHAD1,0.0
,FHDC1,0.0
,FIBCD1,0.0
,FIBIN,0.0
,FICD,0.0
,FIGF,0.0
,FILIP1,0.0
,FITM1,0.0
,FLG2,0.0
,FLVCR2,0.0
,FLYWCH2,0.0
,FMN2,0.0
,FMO2,0.0
,FMO6P,0.0
,FMR1NB,0.0
,FN3K,0.0
,FN3KRP,0.0
,FNBP4,0.0
,FNDC1,0.0
,FNDC7,0.0
,FNDC8,0.0
,FOLH1B,0.0
,FOLR2,0.0
,FOLR3,0.0
,FOPNL,0.0
,FOXB2,0.0
,FOXE3,0.0
,FPGT,0.0
,FPGT-TNNI3K,0.0
,FPR3,0.0
,FRAT2,0.0
,FRG1B,0.0
,FRMD5,0.0
,FRMD7,0.0
,FRMPD3,0.0
,FRRS1,0.0
,FRRS1L,0.0
,FRY,0.0
,FRYL,0.0
,FRZB,0.0
,FSCB,0.0
,FSD1L,0.0
,FSD2,0.0
,FSIP1,0.0
,FSTL4,0.0
,FSTL5,0.0
,FTHL17,0.0
,FTMT,0.0
,FTSJ1,0.0
,FTSJ2,0.0
,FUK,0.0
,FUNDC1,0.0
,FUOM,0.0
,FUT5,0.0
,FUT6,0.0
,FXYD4,0.0
,FXYD5,0.0
,FXYD6-FXYD2,0.0
,FYB,0.0
,G0S2,0.0
,G6PC,0.0
,G6PC2,0.0
,GAB3,0.0
,GAB4,0.0
,GABARAPL3,0.0
,GABRP,0.0
,GABRQ,0.0
,GABRR3,0.0
,GADL1,0.0
,GAGE10,0.0
,GAL,0.0
,GAL3ST2,0.0
,GALNT5,0.0
,GALNT8,0.0
,GALNT9,0.0
,GALNTL6,0.0
,GALP,0.0
,GALR1,0.0
,GALR3,0.0
,GANC,0.0
,GAPT,0.0
,GAREM,0.0
,GAREML,0.0
,GARNL3,0.0
,GARS,0.0
,GAS2L3,0.0
,GAS8,0.0
,GATAD1,0.0
,GATS,0.0
,GATSL3,0.0
,GBA3,0.0
,GBAS,0.0
,GBGT1,0.0
,GBP6,0.0
,GBX1,0.0
,GBX2,0.0
,GCN1L1,0.0
,GCNT4,0.0
,GCNT7,0.0
,GCOM1,0.0
,GCSAML,0.0
,GDAP1L1,0.0
,GDAP2,0.0
,GDF10,0.0
,GDF11,0.0
,GDF15,0.0
,GDF2,0.0
,GDF3,0.0
,GDF5OS,0.0
,GDF6,0.0
,GDPD3,0.0
,GDPD4,0.0
,GFER,0.0
,GFRA2,0.0
,GFRA3,0.0
,GFRAL,0.0
,GGTLC1,0.0
,GGTLC2,0.0
,GHDC,0.0
,GID4,0.0
,GIF,0.0
,GIGYF2,0.0
,GIMAP4,0.0
,GIMAP6,0.0
,GIMAP7,0.0
,GIN1,0.0
,GIPC3,0.0
,GIPR,0.0
,GJA10,0.0
,GJA9,0.0
,GJD2,0.0
,GJD4,0.0
,GK5,0.0
,GKN1,0.0
,GLB1L3,0.0
,GLDN,0.0
,GLIPR1L1,0.0
,GLOD5,0.0
,GLRA4,0.0
,GLT1D1,0.0
,GLT6D1,0.0
,GLTPD2,0.0
,GLTSCR1,0.0
,GLTSCR1L,0.0
,GLTSCR2,0.0
,GLYATL1,0.0
,GLYATL2,0.0
,GMFB,0.0
,GMFG,0.0
,GMPPB,0.0
,GNB2L1,0.0
,GNLY,0.0
,GNRH2,0.0
,GOLGA6L2,0.0
,GPALPP1,0.0
,GPANK1,0.0
,GPAT2,0.0
,GPATCH11,0.0
,GPATCH2,0.0
,GPATCH2L,0.0
,GPATCH3,0.0
,GPATCH4,0.0
,GPATCH8,0.0
,GPBAR1,0.0
,GPER1,0.0
,GPN2,0.0
,GPR1,0.0
,GPR110,0.0
,GPR111,0.0
,GPR112,0.0
,GPR113,0.0
,GPR114,0.0
,GPR115,0.0
,GPR116,0.0
,GPR12,0.0
,GPR123,0.0
,GPR124,0.0
,GPR125,0.0
,GPR126,0.0
,GPR128,0.0
,GPR132,0.0
,GPR133,0.0
,GPR135,0.0
,GPR137C,0.0
,GPR139,0.0
,GPR142,0.0
,GPR148,0.0
,GPR149,0.0
,GPR15,0.0
,GPR150,0.0
,GPR157,0.0
,GPR158,0.0
,GPR160,0.0
,GPR171,0.0
,GPR173,0.0
,GPR174,0.0
,GPR176,0.0
,GPR179,0.0
,GPR18,0.0
,GPR19,0.0
,GPR22,0.0
,GPR26,0.0
,GPR27,0.0
,GPR3,0.0
,GPR31,0.0
,GPR32,0.0
,GPR34,0.0
,GPR37L1,0.0
,GPR4,0.0
,GPR55,0.0
,GPR56,0.0
,GPR61,0.0
,GPR62,0.0
,GPR64,0.0
,GPR65,0.0
,GPR68,0.0
,GPR75,0.0
,GPR78,0.0
,GPR82,0.0
,GPR85,0.0
,GPR87,0.0
,GPR88,0.0
,GPR89A,0.0
,GPR97,0.0
,GPR98,0.0
,GPRASP2,0.0
,GPRC6A,0.0
,GPRIN2,0.0
,GPRIN3,0.0
,GPSM3,0.0
,GPX3,0.0
,GPX5,0.0
,GPX6,0.0
,GRAMD1A,0.0
,GRAMD1B,0.0
,GRAMD1C,0.0
,GRAMD2,0.0
,GRAMD3,0.0
,GRASP,0.0
,GREB1,0.0
,GRIPAP1,0.0
,GRTP1,0.0
,GRXCR2,0.0
,GSDMC,0.0
,GSDMD,0.0
,GSE1,0.0
,GSG1L,0.0
,GSG2,0.0
,GSTCD,0.0
,GSX1,0.0
,GTDC1,0.0
,GTPBP2,0.0
,GTPBP4,0.0
,GTSF1,0.0
,GTSF1L,0.0
,GUCA1C,0.0
,GUCA2A,0.0
,GUCA2B,0.0
,GUCD1,0.0
,GUCY1A3,0.0
,GUCY1B3,0.0
,GUCY2C,0.0
,GULP1,0.0
,GYLTL1B,0.0
,GYPA,0.0
,GYPE,0.0
,GZMH,0.0
,H1F0,0.0
,H1FNT,0.0
,H1FOO,0.0
,H1FX,0.0
,H2AFJ,0.0
,H2AFV,0.0
,H2AFX,0.0
,H2AFY,0.0
,H2AFY2,0.0
,H2AFZ,0.0
,H2BFM,0.0
,H2BFWT,0.0
,H3F3A,0.0
,H3F3B,0.0
,H3F3C,0.0
,H6PD,0.0
,HAGHL,0.0
,HAPLN4,0.0
,HARS,0.0
,HBA2,0.0
,HBS1L,0.0
,HCAR1,0.0
,HCAR2,0.0
,HCAR3,0.0
,HCG27,0.0
,HDDC3,0.0
,HDGFL1,0.0
,HDGFRP2,0.0
,HDGFRP3,0.0
,HDHD1,0.0
,HDHD2,0.0
,HEATR3,0.0
,HEATR4,0.0
,HEATR5A,0.0
,HEATR5B,0.0
,HEATR6,0.0
,HECA,0.0
,HECTD1,0.0
,HECTD2,0.0
,HECTD4,0.0
,HEPACAM,0.0
,HEPH,0.0
,HEPN1,0.0
,HES2,0.0
,HES3,0.0
,HES5,0.0
,HEXDC,0.0
,HFE2,0.0
,HFM1,0.0
,HGSNAT,0.0
,HHIPL1,0.0
,HHIPL2,0.0
,HHLA1,0.0
,HHLA2,0.0
,HHLA3,0.0
,HIAT1,0.0
,HIATL1,0.0
,HIGD1B,0.0
,HIGD2B,0.0
,HIST1H1A,0.0
,HIST1H1B,0.0
,HIST1H1C,0.0
,HIST1H1D,0.0
,HIST1H1E,0.0
,HIST1H1T,0.0
,HIST1H2AA,0.0
,HIST1H2AB,0.0
,HIST1H2AC,0.0
,HIST1H2AD,0.0
,HIST1H2AE,0.0
,HIST1H2AG,0.0
,HIST1H2AH,0.0
,HIST1H2AI,0.0
,HIST1H2AJ,0.0
,HIST1H2AL,0.0
,HIST1H2AM,0.0
,HIST1H2BA,0.0
,HIST1H2BB,0.0
,HIST1H2BC,0.0
,HIST1H2BD,0.0
,HIST1H2BE,0.0
,HIST1H2BF,0.0
,HIST1H2BG,0.0
,HIST1H2BH,0.0
,HIST1H2BI,0.0
,HIST1H2BJ,0.0
,HIST1H2BK,0.0
,HIST1H2BL,0.0
,HIST1H2BM,0.0
,HIST1H2BN,0.0
,HIST1H2BO,0.0
,HIST1H3A,0.0
,HIST1H3B,0.0
,HIST1H3C,0.0
,HIST1H3D,0.0
,HIST1H3E,0.0
,HIST1H3F,0.0
,HIST1H3G,0.0
,HIST1H3H,0.0
,HIST1H3I,0.0
,HIST1H3J,0.0
,HIST1H4B,0.0
,HIST1H4C,0.0
,HIST1H4D,0.0
,HIST1H4E,0.0
,HIST1H4F,0.0
,HIST1H4G,0.0
,HIST1H4H,0.0
,HIST1H4I,0.0
,HIST1H4J,0.0
,HIST1H4L,0.0
,HIST2H2AB,0.0
,HIST2H2AC,0.0
,HIST2H2BE,0.0
,HIST2H2BF,0.0
,HIST3H2A,0.0
,HIST3H2BB,0.0
,HIST3H3,0.0
,HIST4H4,0.0
,HKR1,0.0
,HMCES,0.0
,HMGCLL1,0.0
,HMGXB3,0.0
,HMHA1,0.0
,HMHB1,0.0
,HMSD,0.0
,HMX1,0.0
,HMX2,0.0
,HN1,0.0
,HN1L,0.0
,HNMT,0.0
,HOXA4,0.0
,HOXA6,0.0
,HOXC12,0.0
,HPCA,0.0
,HPCAL1,0.0
,HPCAL4,0.0
,HPDL,0.0
,HPGD,0.0
,HPSE2,0.0
,HRASLS,0.0
,HRASLS2,0.0
,HRASLS5,0.0
,HRCT1,0.0
,HRH2,0.0
,HRSP12,0.0
,HS1BP3,0.0
,HS3ST3A1,0.0
,HS3ST4,0.0
,HS3ST5,0.0
,HS3ST6,0.0
,HS6ST3,0.0
,HSD11B1L,0.0
,HSD17B13,0.0
,HSD3B7,0.0
,HSPA12A,0.0
,HSPA12B,0.0
,HSPBP1,0.0
,HTR1F,0.0
,HTR5A,0.0
,HTR7,0.0
,HTRA4,0.0
,HUNK,0.0
,HUS1B,0.0
,HVCN1,0.0
,HYAL3,0.0
,HYAL4,0.0
,HYDIN,0.0
,HYI,0.0
,HYKK,0.0
,HYPK,0.0
,IAH1,0.0
,IARS,0.0
,IBSP,0.0
,ICA1L,0.0
,ICK,0.0
,ICT1,0.0
,IDNK,0.0
,IDO2,0.0
,IDUA,0.0
,IER5,0.0
,IER5L,0.0
,IFFO2,0.0
,IFI27L2,0.0
,IFI44,0.0
,IFI44L,0.0
,IFI6,0.0
,IFIT1B,0.0
,IFIT2,0.0
,IFIT3,0.0
,IFIT5,0.0
,IFITM10,0.0
,IFITM2,0.0
,IFITM5,0.0
,IFNA1,0.0
,IFNA13,0.0
,IFNA16,0.0
,IFNA6,0.0
,IFNK,0.0
,IFRD2,0.0
,IFT140,0.0
,IFT43,0.0
,IGDCC3,0.0
,IGFBPL1,0.0
,IGFL1,0.0
,IGFL2,0.0
,IGFL3,0.0
,IGFL4,0.0
,IGFLR1,0.0
,IGHD,0.0
,IGHG3,0.0
,IGHV1OR21-1,0.0
,IGIP,0.0
,IGJ,0.0
,IGKC,0.0
,IGKV3D-20,0.0
,IGLON5,0.0
,IGLV4-3,0.0
,IGLV9-49,0.0
,IGSF11,0.0
,IGSF22,0.0
,IGSF9,0.0
,IGSF9B,0.0
,IKBKAP,0.0
,IL11RA,0.0
,IL17C,0.0
,IL17D,0.0
,IL17F,0.0
,IL17REL,0.0
,IL19,0.0
,IL1RAPL1,0.0
,IL1RAPL2,0.0
,IL20,0.0
,IL21,0.0
,IL21R,0.0
,IL26,0.0
,IL3,0.0
,IL31,0.0
,IL34,0.0
,IL36A,0.0
,IL36B,0.0
,IL36G,0.0
,ILDR2,0.0
,ILVBL,0.0
,IMPACT,0.0
,IMPAD1,0.0
,IMPG1,0.0
,IMPG2,0.0
,INADL,0.0
,INMT,0.0
,INPP1,0.0
,INPP4A,0.0
,INPP4B,0.0
,INPP5F,0.0
,INS-IGF2,0.0
,INSL4,0.0
,INSL5,0.0
,INSL6,0.0
,INSM2,0.0
,IQCA1,0.0
,IQCC,0.0
,IQCD,0.0
,IQCF1,0.0
,IQCF2,0.0
,IQCF3,0.0
,IQCF5,0.0
,IQCG,0.0
,IQCH,0.0
,IQCJ,0.0
,IQCJ-SCHIP1,0.0
,IQCK,0.0
,IQSEC2,0.0
,IQSEC3,0.0
,IRGQ,0.0
,IRX3,0.0
,ISM1,0.0
,ISM2,0.0
,ISPD,0.0
,ISY1-RAB43,0.0
,ITFG2,0.0
,ITFG3,0.0
,ITGBL1,0.0
,ITIH6,0.0
,ITPKA,0.0
,ITPKB,0.0
,ITPRIPL2,0.0
,IYD,0.0
,IZUMO2,0.0
,IZUMO4,0.0
,JAKMIP3,0.0
,JMJD4,0.0
,JMJD7,0.0
,JMJD7-PLA2G4B,0.0
,JMJD8,0.0
,JOSD1,0.0
,JOSD2,0.0
,KAAG1,0.0
,KAL1,0.0
,KANK2,0.0
,KANK3,0.0
,KANK4,0.0
,KANSL1L,0.0
,KARS,0.0
,KAZALD1,0.0
,KBTBD11,0.0
,KBTBD12,0.0
,KBTBD13,0.0
,KBTBD2,0.0
,KBTBD3,0.0
,KBTBD4,0.0
,KBTBD6,0.0
,KBTBD7,0.0
,KBTBD8,0.0
,KCMF1,0.0
,KCNA7,0.0
,KCND1,0.0
,KCNH3,0.0
,KCNH4,0.0
,KCNH6,0.0
,KCNH7,0.0
,KCNH8,0.0
,KCNJ13,0.0
,KCNJ14,0.0
,KCNK10,0.0
,KCNK12,0.0
,KCNK13,0.0
,KCNK15,0.0
,KCNK17,0.0
,KCNK2,0.0
,KCNK6,0.0
,KCNK7,0.0
,KCNMB3,0.0
,KCNN2,0.0
,KCNS1,0.0
,KCNT1,0.0
,KCNU1,0.0
,KCP,0.0
,KCTD19,0.0
,KCTD8,0.0
,KDELC1,0.0
,KDELC2,0.0
,KDM4E,0.0
,KDM5C,0.0
,KDM5D,0.0
,KDM7A,0.0
,KHDC1,0.0
,KHDC1L,0.0
,KHDC3L,0.0
,KHNYN,0.0
,KIAA0020,0.0
,KIAA0040,0.0
,KIAA0100,0.0
,KIAA0101,0.0
,KIAA0125,0.0
,KIAA0141,0.0
,KIAA0195,0.0
,KIAA0196,0.0
,KIAA0226,0.0
,KIAA0226L,0.0
,KIAA0232,0.0
,KIAA0355,0.0
,KIAA0368,0.0
,KIAA0391,0.0
,KIAA0408,0.0
,KIAA0430,0.0
,KIAA0556,0.0
,KIAA0754,0.0
,KIAA0825,0.0
,KIAA0895,0.0
,KIAA0895L,0.0
,KIAA0907,0.0
,KIAA0922,0.0
,KIAA0930,0.0
,KIAA1024,0.0
,KIAA1033,0.0
,KIAA1045,0.0
,KIAA1107,0.0
,KIAA1143,0.0
,KIAA1147,0.0
,KIAA1161,0.0
,KIAA1191,0.0
,KIAA1210,0.0
,KIAA1211,0.0
,KIAA1211L,0.0
,KIAA1257,0.0
,KIAA1279,0.0
,KIAA1324,0.0
,KIAA1324L,0.0
,KIAA1328,0.0
,KIAA1377,0.0
,KIAA1407,0.0
,KIAA1429,0.0
,KIAA1456,0.0
,KIAA1462,0.0
,KIAA1467,0.0
,KIAA1468,0.0
,KIAA1522,0.0
,KIAA1524,0.0
,KIAA1551,0.0
,KIAA1586,0.0
,KIAA1598,0.0
,KIAA1614,0.0
,KIAA1644,0.0
,KIAA1671,0.0
,KIAA1683,0.0
,KIAA1715,0.0
,KIAA1755,0.0
,KIAA1841,0.0
,KIAA1919,0.0
,KIAA1958,0.0
,KIAA2018,0.0
,KIAA2022,0.0
,KIAA2026,0.0
,KIF25,0.0
,KIR3DX1,0.0
,KIRREL,0.0
,KLF14,0.0
,KLF17,0.0
,KLHDC10,0.0
,KLHDC4,0.0
,KLHDC7A,0.0
,KLHDC7B,0.0
,KLHDC8A,0.0
,KLHDC8B,0.0
,KLHDC9,0.0
,KLHL12,0.0
,KLHL15,0.0
,KLHL18,0.0
,KLHL23,0.0
,KLHL26,0.0
,KLHL28,0.0
,KLHL29,0.0
,KLHL30,0.0
,KLHL31,0.0
,KLHL32,0.0
,KLHL33,0.0
,KLHL34,0.0
,KLHL35,0.0
,KLHL36,0.0
,KLHL38,0.0
,KLHL40,0.0
,KLHL42,0.0
,KLHL6,0.0
,KLHL8,0.0
,KLK10,0.0
,KLK2,0.0
,KLLN,0.0
,KLRB1,0.0
,KLRK1,0.0
,KNCN,0.0
,KNDC1,0.0
,KRBA1,0.0
,KRBA2,0.0
,KRBOX1,0.0
,KRBOX4,0.0
,KRCC1,0.0
,KREMEN1,0.0
,KREMEN2,0.0
,KRI1,0.0
,KRT36,0.0
,KRT77,0.0
,KRT82,0.0
,KRT84,0.0
,KRTAP1-5,0.0
,KRTAP10-12,0.0
,KRTAP10-2,0.0
,KRTAP19-8,0.0
,KRTAP20-1,0.0
,KRTAP20-2,0.0
,KRTAP20-3,0.0
,KRTAP21-1,0.0
,KRTAP22-1,0.0
,KRTAP24-1,0.0
,KRTAP25-1,0.0
